account_id,contact_id,insurance_type
50471254,98958967,Car Insurance
51607435,88954767,House Insurance
34481669,54936340,House Insurance
30872165,42282241,Car Insurance
62700790,35994342,Health Insurance
82957056,5782930,Car Insurance
24193777,45253705,Car Insurance
65591816,40589757,Health Insurance
24130208,56765356,House Insurance
3166238,25369546,House Insurance
65987056,9981026,Car Insurance
83013731,25145673,House Insurance
74070359,17179174,Health Insurance
19206044,13062142,Car Insurance
64244612,33107930,Health Insurance
15414358,13193050,Health Insurance
43946857,67388325,Car Insurance
79124694,80633303,Car Insurance
67464555,3279626,House Insurance
43630276,50645945,Car Insurance
50017139,27599403,Car Insurance
3959928,36605120,Car Insurance
47915035,79210044,Health Insurance
17217878,72783690,House Insurance
80276278,10387569,House Insurance
18287534,40795465,House Insurance
54046089,71047935,Health Insurance
32660949,68423107,House Insurance
35361217,369395,Car Insurance
45854704,91228730,Car Insurance
84295295,34800408,Car Insurance
1862183,8157518,Car Insurance
60430655,56573052,Health Insurance
2230163,31398320,House Insurance
68394659,72020310,House Insurance
79888624,35957996,Car Insurance
56936406,80509091,Health Insurance
36759716,15319009,Health Insurance
29181881,77647476,Health Insurance
43509469,58139958,House Insurance
71257427,16091158,Car Insurance
88489288,99278778,House Insurance
34289618,10082258,Health Insurance
39076751,43320427,Car Insurance
91710156,6364970,Car Insurance
80563196,98141351,House Insurance
30377734,11893906,House Insurance
75589240,91490704,Health Insurance
28447910,5418697,Car Insurance
21880714,55470730,House Insurance
83072168,22025148,House Insurance
43521858,75601580,House Insurance
52302989,94066845,House Insurance
98630448,2109799,Car Insurance
91966840,61775684,Car Insurance
69884739,54776969,Car Insurance
28476370,43431830,House Insurance
44501349,70135795,House Insurance
52489707,33941719,Health Insurance
46842811,40349141,House Insurance
20587492,42542332,House Insurance
84733443,22316367,House Insurance
57679998,17538041,Car Insurance
56461683,48399524,Health Insurance
4314787,58487908,House Insurance
70942223,75232951,Health Insurance
21176762,47433965,Car Insurance
45540652,44414712,House Insurance
3930221,34574800,Car Insurance
29038990,53110829,Car Insurance
12844415,94717232,Health Insurance
82069677,21878117,Car Insurance
59662646,50520438,Car Insurance
36422345,81524911,House Insurance
47014681,56408299,House Insurance
54642120,84231087,Car Insurance
38430302,26464473,House Insurance
92650949,55490221,House Insurance
58683294,87221673,Car Insurance
6527142,44952747,Car Insurance
50190557,44111724,Health Insurance
46189093,34186998,House Insurance
41751528,72262544,Car Insurance
77382956,9050774,Car Insurance
39434271,45977518,Car Insurance
1541658,60442154,House Insurance
76341533,30276493,House Insurance
29703248,19089526,Car Insurance
62502343,39889597,Health Insurance
52883297,19167524,Health Insurance
30143946,75560834,Car Insurance
35728437,54974258,Health Insurance
67064690,60113144,House Insurance
59942039,98149729,House Insurance
68865753,12272073,Car Insurance
77277162,32440380,House Insurance
77755472,66008796,Car Insurance
36823876,14549577,Health Insurance
41791324,75556675,Health Insurance
79642077,12313257,Car Insurance
14017518,77063100,Health Insurance
46715584,19997369,Car Insurance
79669721,71394496,Health Insurance
39009010,66104145,House Insurance
14284697,62147118,Car Insurance
93486896,78881804,Health Insurance
14718105,16595547,House Insurance
23490365,81653763,Health Insurance
50877868,50917705,Health Insurance
13677204,15969126,Health Insurance
87660870,94015347,House Insurance
32974690,77144087,Car Insurance
90272231,70934419,Car Insurance
62971935,74655084,Health Insurance
68281831,68902097,Health Insurance
85056081,96671164,Car Insurance
63971666,73432224,Health Insurance
29832494,70830337,Car Insurance
18949731,60094075,Health Insurance
29587520,95209331,House Insurance
43441584,91452990,Car Insurance
13111559,81614676,Car Insurance
18491440,11087598,Car Insurance
34383030,2620451,Car Insurance
78171434,84272158,Car Insurance
65667025,71089147,Car Insurance
26729144,4273698,Car Insurance
52859252,45118882,House Insurance
24705113,79044284,House Insurance
82902336,20816860,House Insurance
68276980,40932117,Car Insurance
54263437,75947649,Car Insurance
33703115,62296117,Health Insurance
53616946,38917894,House Insurance
61455809,32415618,Health Insurance
45484277,20979240,House Insurance
47050328,6202412,House Insurance
20365054,46528511,House Insurance
91870188,95947623,House Insurance
32305021,13984624,Health Insurance
3233325,11377386,Car Insurance
42944914,94468872,Health Insurance
4119715,12943318,Car Insurance
78575833,16852571,Health Insurance
53662127,233943,Car Insurance
75041741,23451584,House Insurance
19980251,59965604,Car Insurance
9932463,97120645,House Insurance
11369361,47585704,Car Insurance
98811889,99885667,Car Insurance
82884149,78832789,Health Insurance
93884733,83013036,Car Insurance
37198357,97023559,House Insurance
28708657,68794955,House Insurance
48182636,88229405,House Insurance
32978994,83971815,Car Insurance
78975633,62760698,Health Insurance
1121858,46497203,Car Insurance
13476426,23706449,Car Insurance
4142090,14609552,Car Insurance
43728272,45527881,House Insurance
89224249,21962831,Health Insurance
27440864,64897476,Car Insurance
99927746,55124618,Health Insurance
15137912,60380004,Car Insurance
79777080,11184922,Health Insurance
67265813,125235,House Insurance
29215161,39010524,Car Insurance
13799429,23427884,House Insurance
6280590,89058130,Health Insurance
47696837,26917996,Car Insurance
56754881,52373534,Health Insurance
69905732,89193978,Health Insurance
43669889,41444673,House Insurance
92506772,93360218,House Insurance
13291937,23668046,Health Insurance
40190511,75694936,House Insurance
55173792,14002208,Car Insurance
72834215,85881408,Health Insurance
88151441,11067117,House Insurance
67510708,98546003,House Insurance
44180562,12836207,House Insurance
62982808,48224491,House Insurance
45258697,62027192,Car Insurance
66668746,5267032,House Insurance
65224791,60396887,Car Insurance
6326864,99528108,House Insurance
29936778,11792080,House Insurance
40587496,87094831,Health Insurance
37636883,88827434,Health Insurance
33606606,47703101,Health Insurance
50374357,30482890,Health Insurance
80620562,6761866,Car Insurance
10028798,36361320,Health Insurance
98319776,89974120,Health Insurance
65712643,67640451,House Insurance
26498364,20108705,Car Insurance
7332663,84323097,House Insurance
82401038,8087133,House Insurance
31249797,31059160,House Insurance
51948371,74120361,Health Insurance
65825614,75745614,House Insurance
60694193,55655942,Health Insurance
48466485,47725982,Car Insurance
10578314,68344938,Health Insurance
91617128,73436213,Health Insurance
36850095,71919532,House Insurance
13189934,9538095,Health Insurance
33937158,46427769,Health Insurance
83410979,24399657,House Insurance
77314318,72903872,Car Insurance
53734798,80591258,Health Insurance
79771272,97096667,Health Insurance
13058001,76142621,Car Insurance
9526474,14506129,Health Insurance
85340964,48393722,Health Insurance
82250180,66285797,Car Insurance
76109717,12408311,Health Insurance
14765828,12109592,House Insurance
12046254,82576185,Car Insurance
79952358,47670401,Health Insurance
34431243,25017307,Car Insurance
98304584,21177760,House Insurance
33033205,1626325,Car Insurance
58542824,4214959,Car Insurance
11791073,50799335,Health Insurance
31260811,84377996,House Insurance
78044652,69752335,House Insurance
11421947,11568355,Health Insurance
69103942,88300157,Health Insurance
7113867,97142533,Car Insurance
95441178,29957250,Car Insurance
52988605,5382320,House Insurance
36467508,23546223,House Insurance
82536902,92525916,Car Insurance
1774099,58057406,Car Insurance
15851645,31306605,Health Insurance
64547772,28593350,Car Insurance
10380372,12203114,Car Insurance
66438653,60314210,Health Insurance
55389672,42810307,Car Insurance
58814215,43104944,Health Insurance
75066621,47184700,Car Insurance
58273811,3324433,Health Insurance
72737991,84546480,Health Insurance
19882377,22977527,Car Insurance
52918931,63125187,Car Insurance
74636089,74416398,Car Insurance
31556129,77834962,Car Insurance
55130631,89653333,House Insurance
72620602,44051704,Health Insurance
30489334,16702279,House Insurance
70160141,13285862,Health Insurance
34990470,25352442,Car Insurance
99120127,27879760,Health Insurance
23384951,51144508,House Insurance
98252791,81364839,Health Insurance
31263305,42080323,Car Insurance
57639412,55265423,Health Insurance
97778459,50360083,House Insurance
55480115,15281967,House Insurance
30018494,54568983,Car Insurance
38983208,72593763,House Insurance
17882922,94852873,Health Insurance
18994528,30710184,House Insurance
95337691,56632143,Car Insurance
26521327,35094407,Car Insurance
7693857,54772129,Car Insurance
9205700,30353438,Car Insurance
36961617,27184688,Health Insurance
52757455,99480278,House Insurance
92160409,14575854,Health Insurance
67038795,56526544,Health Insurance
13373588,42617117,Car Insurance
85786809,17302719,Health Insurance
40517299,91567317,Car Insurance
992525,87763320,Car Insurance
71016173,57752623,Health Insurance
23300993,89481236,House Insurance
12092282,1298878,House Insurance
39749908,24830426,Health Insurance
92953376,18457571,House Insurance
28378660,38146483,Car Insurance
8895271,88206149,House Insurance
21405095,46410820,Health Insurance
20268675,28643467,Health Insurance
65735492,2467811,Health Insurance
79146543,9361837,House Insurance
31039261,12096485,Car Insurance
48736214,62091388,House Insurance
8852018,46375614,Health Insurance
64695877,45195332,Car Insurance
63138819,35916919,Health Insurance
18754818,71311469,House Insurance
44482041,41709995,House Insurance
74110377,93525735,House Insurance
8396534,93956730,Health Insurance
4710810,17044998,Health Insurance
394650,61445966,Car Insurance
45400618,37755741,House Insurance
6081792,61416130,House Insurance
19415364,69285865,Health Insurance
65509248,33304367,House Insurance
51399400,30426478,Car Insurance
61446411,52544506,Health Insurance
39600922,16459299,Health Insurance
92071035,34190856,Car Insurance
22234573,43230769,Car Insurance
78337067,71085212,Health Insurance
68790101,47910088,House Insurance
60775511,45572871,Health Insurance
86113546,36301885,House Insurance
24488557,7022365,Car Insurance
18180831,6452411,Car Insurance
10036901,53112754,Car Insurance
60508171,17545996,Car Insurance
35163790,83989383,Health Insurance
90957108,91783433,House Insurance
15601829,64771056,House Insurance
12456671,10999275,Health Insurance
20678856,40428839,Car Insurance
36724398,34005361,Car Insurance
49504334,99313645,Health Insurance
79242853,65498146,Health Insurance
99594650,1066923,House Insurance
23141134,83867488,Health Insurance
75641972,22521072,Car Insurance
48789250,65123578,House Insurance
12035116,27034756,Health Insurance
86351411,47065675,House Insurance
45216317,88797415,House Insurance
7748340,14029926,Health Insurance
7429588,78469610,House Insurance
43048796,9149065,Health Insurance
36128209,78823816,Car Insurance
91016808,20204808,House Insurance
79010315,57314563,House Insurance
76756292,69077741,Car Insurance
39640832,18993825,Health Insurance
95661149,65867361,Health Insurance
60209525,5661529,Health Insurance
45457835,51212672,Car Insurance
57938082,16077979,House Insurance
50384623,16023106,Health Insurance
49032835,32700313,Car Insurance
29326093,28552723,Car Insurance
61157237,56929093,Car Insurance
85703749,96767204,Car Insurance
25713919,36228073,Health Insurance
67821353,4047378,Health Insurance
20810603,84458387,Car Insurance
73383521,84007668,Health Insurance
